OID,bonusPointsEarned,bonusPointsEarnedReason,CREATEDATE,DATESCANNED,FINISHEDDATE,MODIFYDATE,AWARDDATE,pointsEarned,PURCHASEDATE,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
600206000a720f05f3000087,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 16:15:44,2021-01-15 16:15:44,2021-01-15 16:17:17,2021-01-15 16:17:27,2021-01-15 16:17:17,855.7,2021-01-08 19:00:00,86,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3
6001bb110a720f05f3000085,,,2021-01-15 10:56:01,2021-01-15 10:56:01,,2021-01-15 10:56:01,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3
600208270a720f05f3000088,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 16:24:55,2021-01-15 16:24:55,2021-01-15 16:26:19,2021-01-15 16:26:29,2021-01-15 16:26:19,605.7,2021-01-08 19:00:00,103,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3
6001e3a80a7214ad4c000078,,,2021-01-15 13:49:10,2021-01-15 13:49:10,,2021-01-15 13:49:10,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
600373700a720f05f3000091,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 18:14:56,2021-01-16 18:14:56,2021-01-16 18:29:50,2021-01-16 18:31:40,2021-01-16 18:29:50,2416.7,2021-01-15 19:00:00,211,FINISHED,803.48,60037329e257124ec6b99eeb
60023e8f0a720f05f300008b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 20:17:03,2021-01-15 20:17:03,2021-01-15 20:24:04,2021-01-15 20:24:50,2021-01-15 20:24:04,1806.4,2021-01-04 19:00:00,202,FINISHED,776.79,60023de5fb296c121a81b955
600247cd0a7214ad4c00007e,,,2021-01-15 20:56:29,2021-01-15 20:56:29,,2021-01-15 20:56:29,,,,,SUBMITTED,,6002475cfb296c121a81b98d
60025eb70a720f05f300008e,,,2021-01-15 22:34:15,2021-01-15 22:34:15,,2021-01-15 22:34:15,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
60020d2a0a720f05f300008a,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 16:46:18,2021-01-15 16:46:18,2021-01-15 16:49:45,2021-01-15 20:13:21,2021-01-15 16:49:45,405.7,2021-01-08 19:00:00,93,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3
6002590c0a7214ad4c000082,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 22:10:04,2021-01-15 22:10:04,2021-01-15 22:18:55,2021-01-15 22:19:12,2021-01-15 22:18:55,1516.9,2021-01-13 19:00:00,208,FINISHED,746.94,600258dafb296c4ef805d9b7
600254550a720f05f300008c,,,2021-01-15 21:49:57,2021-01-15 21:49:57,,2021-01-15 21:49:57,,,,,SUBMITTED,,6002541ae257124ec6b99a3a
60024fa00a7214ad4c00007f,,,2021-01-15 21:29:52,2021-01-15 21:29:52,,2021-01-15 21:29:52,,,,,SUBMITTED,,60024f24e257124ec6b99a13
60025f550a7214ad4c000084,,,2021-01-15 22:36:53,2021-01-15 22:36:53,,2021-01-15 22:36:53,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
60025cb80a720f05f300008d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 22:25:44,2021-01-15 22:25:44,2021-01-15 22:31:55,2021-01-15 22:32:05,2021-01-15 22:31:55,1658.3,2021-01-14 19:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6
600370250a720f05f3000090,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 18:00:53,2021-01-16 18:00:53,2021-01-16 18:09:03,2021-01-16 18:09:29,2021-01-16 18:09:03,2685.8,2021-01-15 19:00:00,240,FINISHED,850.49,60037005e257124ec6b99ec2
6002584e0a7214ad4c000081,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 22:06:54,2021-01-15 22:06:54,2021-01-15 22:07:00,2021-01-15 22:07:05,2021-01-15 22:07:00,879.1,2021-01-14 19:00:00,6,FINISHED,30.65,6002541ae257124ec6b99a3a
60020af60a720f05f3000089,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 16:36:54,2021-01-15 16:36:54,2021-01-15 16:43:05,2021-01-15 20:13:21,2021-01-15 16:43:05,250,2021-01-14 19:00:00,1,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3
600260210a720f05f300008f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 22:40:17,2021-01-15 22:40:17,2021-01-15 22:47:26,2021-01-15 22:47:31,2021-01-15 22:47:26,3659.4,2021-01-14 19:00:00,309,FINISHED,1043.18,60025fe0e257124ec6b99a87
600498e60a720f05f3000093,,,2021-01-17 15:07:02,2021-01-17 15:07:02,,2021-01-17 15:07:02,,,,,SUBMITTED,,600498c4e257124ec6b9a331
60037b500a7214ad4c000086,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 18:48:32,2021-01-16 18:48:32,2021-01-16 19:03:15,2021-01-16 19:04:22,2021-01-16 19:03:15,934.4,2021-01-15 19:00:00,39,FINISHED,118.05,60037a94fb296c4ef805ddbe
6004a5f20a7214ad4c000088,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 16:02:42,2021-01-17 16:02:42,2021-01-17 16:09:44,2021-01-17 16:14:15,2021-01-17 16:09:44,877.7,2021-01-08 19:00:00,164,FINISHED,574.16,6004a5d3fb296c4ef805e256
600496350a7214ad4c000087,,,2021-01-17 14:55:33,2021-01-17 14:55:33,,2021-01-17 14:55:33,,,,,SUBMITTED,,600495c3fb296c4ef805e1fc
60048e120a720f05f3000092,,,2021-01-17 14:20:50,2021-01-17 14:20:50,,2021-01-17 14:20:50,,,,,SUBMITTED,,5fa32b4d898c7a11a6bcebce
60049d9d0a720f05f3000094,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 15:27:09,2021-01-17 15:27:09,2021-01-17 15:40:36,2021-01-17 15:41:17,2021-01-17 15:40:36,922.1,2020-12-31 19:00:00,212,FINISHED,743.79,60049cdce257124ec6b9a353
6005ee0e0a7214ad4c000089,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-18 15:22:36,2021-01-18 15:22:36,,2021-01-18 15:23:09,,800,2021-01-16 19:00:00,2,FLAGGED,10,5fb0a078be5fc9775c1f3945
6005b60f0a720f05f3000096,,,2021-01-18 11:23:41,2021-01-18 11:23:41,,2021-01-18 11:23:41,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
6004a99e0a720f05f3000095,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 16:18:21,2021-01-17 16:18:21,2021-01-17 16:26:38,2021-01-18 10:01:00,2021-01-17 16:26:38,1541.8,2021-01-08 19:00:00,167,FINISHED,574.65,6004a965e257124ec6b9a39f
6005f5450a720f05f3000097,,,2021-01-18 15:53:23,2021-01-18 15:53:23,,2021-01-18 15:53:23,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
6001f2470a7214ad4c00007a,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 14:51:35,2021-01-15 14:51:35,2021-01-18 15:26:54,2021-01-18 15:27:06,2021-01-18 15:26:54,750,2021-01-12 19:00:00,1,FINISHED,1,5fb0a078be5fc9775c1f3945
60074bbf0a720f05fa000039,5,All-receipts receipt bonus,2021-01-19 16:14:39,2021-01-19 16:14:39,2021-01-19 16:14:40,2021-01-19 16:14:40,2021-01-19 16:14:40,5,2021-01-18 16:14:39,1,FINISHED,10,60074b49325c8a1794623876
600741fe0a7214ad89000001,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:33:02,2021-01-19 15:33:02,2021-01-19 15:33:06,2021-01-19 15:33:06,2021-01-19 15:33:06,1000,2021-01-14 1:00:00,5,FINISHED,49.95,600741d06e6469120a787853
60074b8b0a7214ad89000029,5,All-receipts receipt bonus,2021-01-19 16:13:47,2021-01-19 16:13:47,2021-01-19 16:13:47,2021-01-19 16:13:47,2021-01-19 16:13:47,5,2021-01-18 16:13:47,4,FINISHED,4.66,60074b49325c8a1794623876
6007423c0a720f05fa000001,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:34:04,2021-01-19 15:34:04,2021-01-19 15:34:05,2021-01-19 15:34:05,2021-01-19 15:34:05,755,2021-01-18 15:34:04,1,FINISHED,1,6007423b6e6469120a787c2c
600748640a720f05fa000026,,,2021-01-19 16:00:20,2021-01-19 16:00:20,2021-01-19 16:00:20,2021-01-19 16:00:20,2021-01-19 16:00:20,350,2021-01-19 16:00:20,1,FINISHED,9.99,600748196e64691717e8d4f0
60074bbd0a7214ad89000031,,,2021-01-19 16:14:37,2021-01-19 16:14:37,2021-01-19 16:14:37,2021-01-19 16:14:37,2021-01-19 16:14:37,125,2021-01-16 1:00:00,5,FINISHED,25,60074b49325c8a1794623876
600746ce0a720f05fa000017,45,COMPLETE_PARTNER_RECEIPT,2021-01-19 15:53:34,2021-01-19 15:53:34,2021-01-19 15:53:35,2021-01-19 15:53:35,2021-01-19 15:53:35,50,2021-01-18 15:53:34,1,FINISHED,1,6007464b6e64691717e8c1f0
6007425e0a720f05fa00000a,5,All-receipts receipt bonus,2021-01-19 15:34:38,2021-01-19 15:34:38,2021-01-19 15:34:39,2021-01-19 15:34:39,2021-01-19 15:34:39,5,2021-01-18 15:34:38,1,FINISHED,1,600741d06e6469120a787853
60074b930a7214ad8900002d,45,COMPLETE_PARTNER_RECEIPT,2021-01-19 16:13:55,2021-01-19 16:13:55,2021-01-19 16:13:56,2021-01-19 16:13:56,2021-01-19 16:13:56,50,2021-01-18 16:13:55,1,FINISHED,1,54943462e4b07e684157a532
600746fb0a7214ad8900001b,45,COMPLETE_PARTNER_RECEIPT,2021-01-19 15:54:19,2021-01-19 15:54:19,2021-01-19 15:54:20,2021-01-19 15:54:20,2021-01-19 15:54:20,50,2021-01-18 15:54:19,1,FINISHED,1,54943462e4b07e684157a532
600742490a720f05fa000004,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:34:17,2021-01-19 15:34:17,2021-01-19 15:34:18,2021-01-19 15:34:18,2021-01-19 15:34:18,250,2021-01-16 1:00:00,5,FINISHED,25,600741d06e6469120a787853
60074bcb0a7214ad89000037,5,All-receipts receipt bonus,2021-01-19 16:14:51,2021-01-19 16:14:51,2021-01-19 16:14:51,2021-01-19 16:14:51,2021-01-19 16:14:51,5,2021-01-18 16:14:51,1,FINISHED,1,60074b49325c8a1794623876
6007424d0a720f05fa000006,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:34:21,2021-01-19 15:34:21,2021-01-19 15:34:21,2021-01-19 15:34:21,2021-01-19 15:34:21,150,2021-01-18 15:34:21,1,FINISHED,10,600741d06e6469120a787853
60074b900a7214ad8900002b,5,All-receipts receipt bonus,2021-01-19 16:13:52,2021-01-19 16:13:52,2021-01-19 16:13:53,2021-01-19 16:13:53,2021-01-19 16:13:53,5,2021-01-06 16:13:52,1,FINISHED,1,54943462e4b07e684157a532
60074bcc0a7214ad89000038,5,All-receipts receipt bonus,2021-01-19 16:14:52,2021-01-19 16:14:52,2021-01-19 16:14:53,2021-01-19 16:14:53,2021-01-19 16:14:53,5,2021-01-14 1:00:00,5,FINISHED,49.95,60074b49325c8a1794623876
600746fd0a720f05fa00001f,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:54:21,2021-01-19 15:54:21,2021-01-19 15:54:21,2021-01-19 15:54:21,2021-01-19 15:54:21,755,2021-01-18 15:54:21,1,FINISHED,1,600746fd6e64691717e8cfb5
6006f2d10a7214ad4c00008b,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 9:55:13,2021-01-19 9:55:13,2021-01-19 9:55:29,2021-01-19 9:55:31,2021-01-19 9:55:29,574.4,2021-01-17 19:00:00,14,FINISHED,30.57,6006f1c5e257127d5d9aedfb
600746ea0a720f05fa00001b,27,COMPLETE_PARTNER_RECEIPT,2021-01-19 15:54:02,2021-01-19 15:54:02,2021-01-19 15:54:02,2021-01-19 15:54:02,2021-01-19 15:54:02,50.6,2021-01-18 15:54:02,4,FINISHED,4.66,6007464b6e64691717e8c1f0
600746d90a7214ad89000015,5,All-receipts receipt bonus,2021-01-19 15:53:45,2021-01-19 15:53:45,2021-01-19 15:53:45,2021-01-19 15:53:45,2021-01-19 15:53:45,5,2021-01-18 15:53:45,4,FINISHED,4.66,6007464b6e64691717e8c1f0
600746c60a7214ad89000011,5,All-receipts receipt bonus,2021-01-19 15:53:26,2021-01-19 15:53:26,2021-01-19 15:53:27,2021-01-19 15:53:27,2021-01-19 15:53:27,5,2021-01-03 15:53:26,1,FINISHED,1,6007464b6e64691717e8c1f0
600746cd0a7214ad89000013,5,All-receipts receipt bonus,2021-01-19 15:53:33,2021-01-19 15:53:33,2021-01-19 15:53:33,2021-01-19 15:53:33,2021-01-19 15:53:33,5,2021-01-08 1:00:00,5,FINISHED,49.95,6007464b6e64691717e8c1f0
600742420a720f05fa000003,45,COMPLETE_PARTNER_RECEIPT,2021-01-19 15:34:10,2021-01-19 15:34:10,2021-01-19 15:34:11,2021-01-19 15:34:11,2021-01-19 15:34:11,50,2021-01-18 15:34:10,1,FINISHED,1,54943462e4b07e684157a532
600746c90a7214ad89000012,5,All-receipts receipt bonus,2021-01-19 15:53:29,2021-01-19 15:53:29,2021-01-19 15:53:30,2021-01-19 15:53:30,2021-01-19 15:53:30,5,2021-01-16 1:00:00,5,FINISHED,49.95,6007464b6e64691717e8c1f0
600746c00a7214ad8900000f,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 15:53:20,2021-01-19 15:53:20,2021-01-19 15:53:20,2021-01-19 15:53:20,2021-01-19 15:53:20,300,2021-01-19 15:53:20,5,FINISHED,25,6007464b6e64691717e8c1f0
60074b8e0a7214ad8900002a,5,All-receipts receipt bonus,2021-01-19 16:13:50,2021-01-19 16:13:50,2021-01-19 16:13:52,2021-01-19 16:13:52,2021-01-19 16:13:52,5,2021-01-06 16:13:50,1,FINISHED,1,54943462e4b07e684157a532
60074b7d0a720f05fa000037,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 16:13:33,2021-01-19 16:13:33,2021-01-19 16:13:34,2021-01-19 16:13:34,2021-01-19 16:13:34,300,2021-01-18 16:13:33,9,FINISHED,89.91,60074b49325c8a1794623876
60074b9a0a7214ad89000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 16:14:02,2021-01-19 16:14:02,2021-01-19 16:14:02,2021-01-19 16:14:02,2021-01-19 16:14:02,750,2021-01-18 16:14:02,1,FINISHED,1,60074b996e64691717e8f11a
60074b960a7214ad8900002e,5,All-receipts receipt bonus,2021-01-19 16:13:58,2021-01-19 16:13:58,2021-01-19 16:13:59,2021-01-19 16:13:59,2021-01-19 16:13:59,5,2021-01-18 16:13:58,1,FINISHED,1,54943462e4b07e684157a532
600746e80a7214ad89000017,5,All-receipts receipt bonus,2021-01-19 15:54:00,2021-01-19 15:54:00,2021-01-19 15:54:01,2021-01-19 15:54:01,2021-01-19 15:54:01,5,2021-01-19 15:54:00,1,FINISHED,9.99,6007464b6e64691717e8c1f0
60074bc60a7214ad89000034,5,All-receipts receipt bonus,2021-01-19 16:14:46,2021-01-19 16:14:46,2021-01-19 16:14:47,2021-01-19 16:14:47,2021-01-19 16:14:47,5,2021-01-16 1:00:00,5,FINISHED,49.95,60074b49325c8a1794623876
60088a100a7214ad890000bd,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:52:48,2021-01-20 14:52:48,2021-01-20 14:59:35,2021-01-20 15:00:38,2021-01-20 14:59:35,2055.5,2021-01-08 19:00:00,149,FINISHED,612.95,6008896c633aab121bb8e11d
60088d5d0a7214ad890000ed,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:53,2021-01-20 15:06:53,2021-01-20 15:06:53,2021-01-20 15:06:58,2021-01-20 15:06:53,5850,2021-01-19 19:00:00,1,FINISHED,21,60088d5cb6310511daa4ee6f
600887560a720f05fa000098,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:41:10,2021-01-20 14:41:10,2021-01-20 14:41:11,2021-01-20 14:41:11,2021-01-20 14:41:11,250,2021-02-20 14:41:10,1,FINISHED,1,6008873eb6310511daa4e8eb
60088a4e0a720f05fa0000da,5,All-receipts receipt bonus,2021-01-20 14:53:50,2021-01-20 14:53:50,2021-01-20 14:53:50,2021-01-20 14:53:55,2021-01-20 14:53:50,5,2021-01-19 19:00:00,1,FINISHED,20,60088a46b6310511daa4ec97
60088e7f0a720f05fa00011e,5,All-receipts receipt bonus,2021-01-20 15:11:43,2021-01-20 15:11:43,2021-01-20 15:11:45,2021-01-20 15:11:49,2021-01-20 15:11:44,5,2021-01-19 15:11:43,2,FINISHED,11,54943462e4b07e684157a532
60083ab50a7214ad89000049,5,All-receipts receipt bonus,2021-01-20 9:14:13,2021-01-20 9:14:13,2021-01-20 9:14:13,2021-01-20 9:14:13,2021-01-20 9:14:13,5,2021-01-20 9:14:13,1,FINISHED,9.99,60083a1e325c8a17946255de
60088a460a720f05fa0000d5,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:42,2021-01-20 14:53:42,2021-01-20 14:53:44,2021-01-20 14:53:48,2021-01-20 14:53:44,4850,2021-01-19 19:00:00,3,FINISHED,28,60088a46b6310511daa4ec97
600841da0a7214ad89000051,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 9:44:42,2021-01-20 9:44:42,2021-01-20 9:44:43,2021-01-20 9:44:43,2021-01-20 9:44:43,173.6,2021-01-19 9:44:42,4,FINISHED,4.66,6008412f6e64697abedcd5d5
60085ba90a720f05fa00006a,,,2021-01-20 11:34:49,2021-01-20 11:34:49,2021-01-20 11:34:50,2021-01-20 11:34:50,2021-01-20 11:34:50,250,2021-01-17 1:00:00,5,FINISHED,49.95,60085b3dbe5fc90ee6a67b11
6008878f0a7214ad8900007b,,,2021-01-20 14:42:07,2021-01-20 14:42:07,,2021-01-20 14:42:13,,,2017-10-29 20:00:00,3,REJECTED,3,6008873eb6310511daa4e8eb
6008625b0a7214ad89000063,,,2021-01-20 12:03:23,2021-01-20 12:03:23,2021-01-20 12:03:24,2021-01-20 12:03:24,2021-01-20 12:03:24,50,2021-01-19 12:03:23,1,FINISHED,9.99,600861d3be5fc9247bab3e0c
60088d920a720f05fa000109,,,2021-01-20 15:07:46,2021-01-20 15:07:46,,2021-01-20 15:07:47,,,2017-10-29 20:00:00,3,REJECTED,3,60088d55633aab121bb8e41a
600887ae0a7214ad8900008a,5,All-receipts receipt bonus,2021-01-20 14:42:38,2021-01-20 14:42:38,2021-01-20 14:42:38,2021-01-20 14:42:43,2021-01-20 14:42:38,5,2021-01-19 19:00:00,3,FINISHED,23,600887a5b6310511daa4e9a7
60088a490a720f05fa0000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:45,2021-01-20 14:53:45,2021-01-20 14:53:46,2021-01-20 14:53:50,2021-01-20 14:53:46,300,2021-01-19 19:00:00,3,FINISHED,28,60088a46b6310511daa4ec97
60088d580a7214ad890000eb,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:48,2021-01-20 15:06:48,2021-01-20 15:06:49,2021-01-20 15:06:54,2021-01-20 15:06:49,9850,2021-01-19 19:00:00,7,FINISHED,26,60088d58633aab121bb8e424
600887770a7214ad89000075,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:41:43,2021-01-20 14:41:43,2021-01-20 14:41:44,2021-01-20 14:41:44,2021-01-20 14:41:44,100,2021-01-12 19:00:00,1,FINISHED,10,6008873eb6310511daa4e8eb
60088a4d0a7214ad890000c7,5,All-receipts receipt bonus,2021-01-20 14:53:49,2021-01-20 14:53:49,2021-01-20 14:53:50,2021-01-20 14:53:54,2021-01-20 14:53:50,5,2021-01-19 19:00:00,3,FINISHED,22,60088a46b6310511daa4ec97
60088d600a7214ad890000ef,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:56,2021-01-20 15:06:56,2021-01-20 15:06:56,2021-01-20 15:07:01,2021-01-20 15:06:56,150,2021-01-19 19:00:00,5,FINISHED,23,60088d5cb6310511daa4ee6f
6008888f0a720f05fa0000b5,5,All-receipts receipt bonus,2021-01-20 14:46:23,2021-01-20 14:46:23,2021-01-20 14:46:29,2021-01-20 14:46:29,2021-01-20 14:46:23,5,2021-01-19 14:46:23,2,FINISHED,1,60088838633aab121bb8df69
60088a670a720f05fa0000e0,5,All-receipts receipt bonus,2021-01-20 14:54:15,2021-01-20 14:54:15,2021-01-20 14:54:21,2021-01-20 14:54:21,2021-01-20 14:54:15,5,2021-01-19 14:54:15,2,FINISHED,1,60088a25b6310511daa4ec42
600788cd0a7214ad8900003a,21,COMPLETE_PARTNER_RECEIPT,2021-01-19 20:35:09,2021-01-19 20:35:09,2021-01-19 20:35:30,2021-01-19 20:35:32,2021-01-19 20:35:30,50.9,2021-01-18 19:00:00,1,FINISHED,2.99,5cd06f1f2acf0a2667da628b
60085bad0a720f05fa00006c,,,2021-01-20 11:34:53,2021-01-20 11:34:53,2021-01-20 11:34:53,2021-01-20 11:34:53,2021-01-20 11:34:53,250,2021-01-09 1:00:00,5,FINISHED,49.95,60085b3dbe5fc90ee6a67b11
60088e670a720f05fa00011d,5,All-receipts receipt bonus,2021-01-20 15:11:19,2021-01-20 15:11:19,2021-01-20 15:11:20,2021-01-20 15:11:20,2021-01-20 15:11:20,5,2021-01-19 15:11:19,1,FINISHED,1,54943462e4b07e684157a532
600887970a7214ad8900007c,,,2021-01-20 14:42:15,2021-01-20 14:42:15,,2021-01-20 14:42:15,,,,,SUBMITTED,,6008873eb6310511daa4e8eb
60088a4a0a7214ad890000c5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:46,2021-01-20 14:53:46,2021-01-20 14:53:46,2021-01-20 14:53:51,2021-01-20 14:53:46,150,2021-01-19 19:00:00,4,FINISHED,29,60088a46b6310511daa4ec97
600862490a720f05fa000072,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 12:03:05,2021-01-20 12:03:05,2021-01-20 12:03:06,2021-01-20 12:03:06,2021-01-20 12:03:06,350,2021-01-04 19:00:00,10,FINISHED,10,600861d3be5fc9247bab3e0c
60088af80a7214ad890000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:56:40,2021-01-20 14:56:40,2021-01-20 14:56:40,2021-01-20 14:56:45,2021-01-20 14:56:40,2300,2021-01-19 19:00:00,3,FINISHED,20,60088af5633aab121bb8e31b
60088d5f0a720f05fa0000fc,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:55,2021-01-20 15:06:55,2021-01-20 15:06:56,2021-01-20 15:07:00,2021-01-20 15:06:56,300,2021-01-19 19:00:00,1,FINISHED,25,60088d5cb6310511daa4ee6f
600862530a720f05fa000074,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 12:03:15,2021-01-20 12:03:15,2021-01-20 12:03:15,2021-01-20 12:03:15,2021-01-20 12:03:15,100,2021-01-19 12:03:14,9,FINISHED,89.91,600861d3be5fc9247bab3e0c
60088aff0a7214ad890000da,5,All-receipts receipt bonus,2021-01-20 14:56:47,2021-01-20 14:56:47,,2021-01-20 14:56:52,,5,2021-01-19 19:00:00,1,REJECTED,10,60088aff633aab121bb8e33d
6008f2be0a720f05fa000129,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 22:19:26,2021-01-20 22:19:26,2021-01-20 22:20:00,2021-01-20 22:20:09,2021-01-20 22:20:00,673,2021-01-19 19:00:00,13,FINISHED,40.37,6008f02fb6310511daa4f314
6009f5ea0a7214ada2000004,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 16:45:14,2021-01-21 16:45:14,2021-01-21 16:46:05,2021-01-21 16:46:16,2021-01-21 16:46:05,405.9,2021-01-20 19:00:00,32,FINISHED,163.94,6009e60450b3311194385009
6008ee0e0a7214ad89000125,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 21:59:26,2021-01-20 21:59:26,2021-01-20 21:59:58,2021-01-20 22:00:00,2021-01-20 21:59:58,760,2021-01-19 19:00:00,7,FINISHED,32.42,6008e9cdb6310511daa4f2e4
6009889f0a7214ad89000133,5,All-receipts receipt bonus,2021-01-21 8:58:55,2021-01-21 8:58:55,2021-01-21 8:58:56,2021-01-21 8:58:56,2021-01-21 8:58:56,5,2021-01-18 1:00:00,5,FINISHED,49.95,600987d77d983a11f63cfa92
6009f9000a7214ada2000005,,,2021-01-21 16:58:24,2021-01-21 16:58:24,,2021-01-21 16:58:24,,,,,SUBMITTED,,6009f6927d983a124e9adaad
600988a30a720f05fa000132,5,All-receipts receipt bonus,2021-01-21 8:58:59,2021-01-21 8:58:59,2021-01-21 8:58:59,2021-01-21 8:58:59,2021-01-21 8:58:59,5,2021-01-10 1:00:00,5,FINISHED,49.95,600987d77d983a11f63cfa92
6009eb000a7214ada2000003,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 15:58:40,2021-01-21 15:58:40,2021-01-21 15:59:06,2021-01-21 15:59:15,2021-01-21 15:59:06,250,2021-01-20 19:00:00,0,FINISHED,0,6009e60450b3311194385009
600992f90a720f05fa000133,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 9:43:05,2021-01-21 9:43:05,2021-01-21 9:52:09,2021-01-21 9:54:36,2021-01-21 9:52:09,2143.3,2021-01-20 19:00:00,118,FINISHED,349.16,600992d17d983a11f63d11ad
